"ID","Language","AtLeastOneOpenResponse","COVIDStatus5","COVIDStatus4","COVIDStatus3","COVIDStatus2","COVIDStatus1","COVIDStatus0","Isolation","FR3","FR2","FR1","FR5","FR6","FR4","FR8","FR9","FR7","FR10","DP2","DP1","DP5","DP4","DP3","Erg2","Erg6","Erg4","Erg5","Erg3","Erg1","OS21","OS3","OS22","OS17","OS5","OS12","OS16","OS6","OS14","OS15","OS11","OS8","OS2","OS4","OS13","OS18","OS20","OS19","OS1","OS9","OS7","OS10","WHO5B3","WHO5B4","WHO5B5","WHO5B2","WHO5B1","WHO5S2","WHO5S3","WHO5S5","WHO5S1","WHO5S4","HPQB1","HPQB7","HPQB3","HPQB6","HPQB5","HPQB4","HPQB2","HPQB8","HPQS1","HPQS4","HPQS6","HPQS3","HPQS5","HPQS2","HPQS7","HPQS8","PerformanceOthers","PerB1item","PerS1item","RolesIncludeDeveloper","YearsOfExperience","YearsOfWorkFromHomeExperience","Fulltime","Coinhabitants","Children","Age","Gender","Country","Education","OrganizationSize","Disabilities","Timestamp"
669,"English",1,0,0,0,0,0,1,2,-1,-1,0,-1,-1,-1,1,1,-1,0,0,4,3,3,1,3,2,3,2,3,1,"helpful","yes","yes","helpful","yes","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","yes","yes","yes","yes","helpful","helpful",4,4,4,4,4,3,1,4,3,4,4,0,0,1,1,1,0,2,1,3,2,2,4,3,0,-2,8,9,3,1,4,1,1,1,0,3,"Male","Germany",2,2,0,2020-04-07 22:10:10
670,"English",0,0,0,0,0,0,1,1,-1,-1,-1,1,-1,1,1,1,-1,,0,4,3,1,2,3,3,3,3,2,3,,,"yes",,"yes",,,"yes",,,"yes",,,,,"yes","yes","yes","yes","yes","yes",,4,4,4,4,4,2,2,3,1,1,0,1,0,2,0,1,0,1,0,2,2,1,2,2,3,-1,6,8,4,1,10,0,1,2,0,4,"Male","Germany",3,3,0,2020-04-07 22:17:20
671,"English",1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,0,,2,2,3,3,4,3,3,3,3,3,3,"yes","yes",,,"yes","yes",,"yes",,,,"yes",,"helpful",,"yes","yes","yes","yes","yes","yes",,5,4,5,5,5,5,4,5,5,5,4,0,2,1,1,0,0,3,4,0,0,1,0,0,0,3,5,10,10,1,10,0,1,1,0,5,"Male","Germany",3,6,0,2020-04-07 22:38:40
672,"English",0,0,0,0,0,0,1,2,1,-1,1,-1,-1,0,0,1,-1,0,3,4,3,4,3,3,2,3,3,3,2,,"both","both","helpful","helpful",,,"both",,"helpful",,,,,,"both","both","both","both","both","both",,4,3,3,3,3,3,4,3,2,4,4,1,0,1,0,0,0,3,4,0,0,0,0,0,1,3,8,10,10,1,5,0,1,1,0,4,"Male","Germany",4,6,0,2020-04-08 11:06:53
673,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,2,0,0,0,4,1,-2,-1,3,2,3,-1,,"yes","yes","helpful",,,,,,,"yes","helpful",,,,"yes","helpful","helpful","yes","yes","yes",,2,3,3,2,3,1,1,2,1,2,,1,1,1,1,1,,0,,1,1,0,2,,2,0,,,,1,10,2,1,1,,6,"Male","Germany",3,3,0,2020-04-08 11:09:32
674,"English",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,0,0,2,2,4,3,3,2,2,2,2,2,2,,"yes","yes",,"yes",,,"yes",,,,"helpful","yes",,,"helpful",,"helpful","helpful","yes","yes",,4,4,4,4,4,5,4,4,5,5,2,0,2,1,3,1,1,1,3,0,1,1,0,0,0,3,8,8,9,1,20,14,1,1,,6,"Male","Germany",2,2,0,2020-04-08 11:51:20
675,"English",1,0,0,0,0,0,1,2,0,1,1,1,-1,0,1,1,1,1,4,4,3,4,2,3,3,3,3,2,2,"helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","helpful","helpful","yes","yes","helpful","helpful","helpful","yes","yes",3,1,3,3,1,3,3,3,1,1,2,1,1,2,1,3,2,0,3,2,1,1,1,2,1,1,7,7,8,1,18,5,1,3,1,6,"Male","Germany",1,3,0,2020-04-08 12:03:45
676,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,3,4,3,4,3,2,-1,2,-1,3,-1,"helpful","yes","yes",,"yes",,,"yes",,"helpful",,"helpful","yes",,,"yes","yes","helpful","yes","yes",,,5,5,5,5,5,5,5,5,5,5,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,9,9,8,1,8,0,1,2,0,4,"Male","Germany",3,3,0,2020-04-08 12:18:34
677,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,0,4,4,3,3,3,2,2,2,2,1,,"yes","yes",,,"yes",,,,,"yes","yes","yes",,,"yes","yes","yes","yes","yes",,,3,4,3,5,4,5,2,2,3,4,2,0,1,1,1,1,0,1,1,1,1,2,1,1,2,1,6,9,9,1,3,0,0,1,0,2,"Male","Netherlands",2,3,0,2020-04-08 12:30:07
678,"English",1,0,0,0,0,0,1,2,1,-1,0,1,1,0,1,1,-1,0,-99,4,4,4,1,3,1,3,3,3,-2,,"yes",,,"yes","yes","helpful","yes",,,"yes","helpful",,,,"yes","yes",,"yes","yes","yes",,5,5,5,5,5,3,4,3,3,4,0,0,0,1,0,0,0,0,0,0,2,1,0,1,3,0,5,8,4,1,4,0,1,1,0,3,"Male","United States",2,4,0,2020-04-08 16:35:14
679,"English",0,0,0,0,0,1,0,1,-1,-1,0,-1,-1,-1,1,1,-1,0,2,4,4,3,3,3,2,3,1,3,2,,,"yes",,"helpful",,,"yes",,,"yes",,,,,"yes","helpful","yes","yes","yes","yes",,2,1,3,3,2,3,3,2,3,4,2,1,1,1,2,1,2,0,1,1,1,2,1,0,1,1,6,7,9,1,20,0,1,1,0,6,"Male","Austria",1,3,0,2020-04-08 16:51:34
680,"English",0,0,0,0,0,0,1,1,0,0,0,-1,-1,-1,-1,1,-1,,0,2,3,2,0,2,1,2,2,2,1,"yes","yes","yes","helpful","yes","yes",,"yes",,"helpful","yes","helpful","helpful","helpful",,"helpful","yes","helpful","helpful",,"yes",,4,3,4,4,3,4,2,3,4,4,0,1,0,0,0,3,0,2,,,,,,,,2,7,8,8,0,25,0,1,1,0,8,"Male","Germany",3,5,0,2020-04-08 18:54:50
681,"English",1,0,0,0,0,0,1,2,-1,0,-1,-1,-1,0,1,1,1,0,3,4,4,4,4,2,1,3,2,3,-1,"helpful","helpful","yes","yes","yes","helpful",,"yes",,"helpful","yes","yes","yes","helpful",,"yes","yes","yes","yes","yes","yes",,4,4,5,4,4,5,5,5,3,5,2,0,1,2,0,3,1,2,3,0,1,0,0,0,1,3,8,10,10,1,17,0,1,4,2,5,"Male","Finland",3,3,0,2020-04-08 18:56:34
682,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,0,3,2,4,0,3,3,3,3,3,3,,"both","both","both","both","both","both","both",,,"both","both","both",,,"both","both","both","both","both","both",,3,2,5,4,4,4,3,5,4,2,1,0,0,1,1,1,1,0,2,1,0,0,1,1,0,1,7,7,7,1,8,1,1,1,0,3,"Male","Germany",2,4,0,2020-04-08 20:19:05
683,"English",0,0,0,0,0,0,1,2,1,0,-1,-1,-1,0,1,1,-1,0,1,2,1,4,1,3,1,3,2,3,2,"helpful","both","both",,"helpful","both",,"helpful","helpful","helpful","both","both","both","helpful",,"both","both","both","both","both","both","both",3,1,2,4,3,3,2,3,3,2,1,0,2,2,1,0,1,0,0,3,3,3,1,3,0,-2,8,8,4,1,4,0,1,1,0,3,"Male","Germany",2,3,0,2020-04-08 20:32:51
684,"English",0,0,0,0,0,0,1,2,1,0,-1,1,0,0,1,1,-1,0,3,3,4,4,3,3,3,3,3,3,2,"yes","both","yes",,"both",,"yes","both",,"yes",,"helpful","both","yes",,"yes","both",,"yes","both","both",,3,4,4,5,4,4,4,4,4,4,3,1,,1,1,1,0,3,3,1,1,1,2,1,2,2,8,9,7,1,25,0,1,1,0,7,"Male","Germany",3,3,0,2020-04-08 21:01:13
685,"English",0,0,0,0,0,0,1,2,1,-1,0,0,-1,-1,1,1,-1,0,2,2,3,4,4,3,1,2,2,2,1,,"yes","yes","yes","yes","yes","yes","yes",,"helpful","helpful","yes","helpful","helpful",,"yes","yes","yes","yes","yes","yes",,4,4,3,3,4,3,4,4,3,4,3,1,1,1,0,1,0,2,3,1,1,2,0,0,1,1,8,9,8,1,11,0,1,2,0,5,"Female","Austria",3,5,0,2020-04-09 05:00:17
686,"English",1,0,0,0,0,0,1,2,0,-1,-1,0,0,-1,1,1,-1,0,0,4,4,3,1,3,1,2,-2,2,1,"yes","yes","yes","helpful","yes","yes","helpful","yes","helpful",,"helpful","yes","yes","helpful","yes","yes","yes","yes","yes","yes","yes",,2,3,4,3,4,4,3,4,4,3,2,0,1,1,0,1,0,1,2,0,1,1,0,0,0,1,8,8,8,1,30,0,1,4,0,9,"Male","Germany",3,3,0,2020-04-09 05:38:51
687,"English",0,0,0,0,0,0,1,2,1,-1,0,0,-1,0,1,1,0,0,3,3,4,2,3,3,2,1,1,3,3,"yes","helpful","yes","yes","helpful","helpful","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","yes","helpful",3,2,2,3,4,5,3,3,3,4,2,1,4,2,1,1,1,2,3,0,1,2,2,1,3,1,7,8,7,1,16,2,1,2,0,6,"Male","Switzerland",3,4,0,2020-04-09 06:03:14
688,"English",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,0,1,0,,2,3,4,4,3,3,2,3,2,3,1,"yes","yes","yes","helpful","yes","helpful",,"yes",,"yes","helpful",,"helpful",,"yes","yes","yes","yes","yes","yes","yes",,4,4,4,3,4,4,3,4,3,4,3,1,0,1,1,2,1,2,3,2,1,1,1,1,2,2,8,9,9,1,20,8,1,4,2,6,"Male","Germany",3,2,0,2020-04-09 06:16:14
689,"English",1,0,0,0,0,0,1,2,0,-1,-1,0,-1,-1,1,1,1,0,0,4,4,2,1,3,2,3,3,3,2,,"both","yes",,"helpful","both",,"helpful",,,"both","both",,,,"both","yes","yes","both","both","both",,4,2,4,2,4,4,1,1,1,3,2,0,1,1,2,1,1,0,2,1,1,2,2,1,1,0,7,8,7,1,9,0,1,2,0,4,"Male","Russia",3,4,0,2020-04-09 07:10:45
690,"English",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,0,,3,4,4,3,1,3,2,2,1,3,2,,"both",,,"both","both",,"both",,,"both",,"both","helpful",,"both","both",,"both","both","both",,4,3,4,4,4,2,2,3,3,2,2,2,1,1,1,1,2,0,2,1,2,2,1,2,3,-1,8,8,7,1,20,1,1,4,1,6,"Male","Germany",3,1,0,2020-04-09 07:38:17
691,"English",0,0,0,0,0,0,1,2,-1,-1,0,-1,-1,-1,1,1,-1,0,4,4,4,4,4,3,3,3,3,3,3,"yes","yes",,"yes","yes","yes",,"yes",,,"yes","yes","yes",,,"yes","yes","yes","yes","yes","yes","yes",4,4,5,4,4,4,3,4,4,4,3,2,0,4,1,1,0,2,3,3,0,1,0,1,3,2,7,8,8,0,16,2,1,1,0,4,"Male","Germany",3,4,0,2020-04-09 08:21:11
692,"English",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,0,1,1,0,,0,4,4,4,2,-1,1,2,2,1,-1,"helpful","helpful","helpful","both",,"helpful",,"helpful",,,,,"helpful","yes",,"helpful",,,"both","helpful",,,4,3,4,4,4,4,4,5,3,3,0,0,1,1,1,1,0,0,0,0,2,0,1,0,4,-1,8,8,7,1,18,6,1,2,0,5,"Male","Germany",3,2,0,2020-04-08 22:34:31
693,"English",0,0,0,0,0,0,1,2,-1,-1,0,0,-1,0,1,1,-1,0,3,3,0,4,2,2,-1,3,-1,3,-1,,"helpful","helpful","helpful","both","both","yes","both",,,"both","helpful","helpful",,,"both","both","both","helpful","both","helpful",,4,4,5,3,4,3,1,2,2,1,2,0,1,2,1,1,2,0,0,2,3,2,3,4,2,-2,8,7,3,1,3,0,1,1,0,3,"Male","Canada",2,5,0,2020-04-09 13:34:57
694,"English",1,0,0,0,0,0,1,2,-1,-1,0,-1,-1,-1,1,1,1,1,3,4,4,4,3,2,3,3,3,2,-2,"helpful","yes","helpful","helpful","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","yes","helpful","helpful","yes","yes","yes",2,3,4,3,3,3,3,3,4,3,,1,3,3,,3,1,0,1,1,3,3,1,1,2,0,7,8,7,1,18,1,1,2,0,6,"Male","Germany",1,2,0,2020-04-09 15:26:01
695,"English",0,0,0,0,0,0,1,2,0,0,-1,,1,1,0,-1,-1,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,2,0,3,"Male","India",3,6,0,2020-04-09 16:09:00
696,"English",1,0,0,0,0,0,1,2,-1,-1,-1,0,-1,-1,1,1,-1,1,0,1,4,4,4,1,-1,3,-1,3,-2,"helpful","yes",,"helpful","yes",,"helpful","yes","helpful","helpful","yes","yes",,"helpful",,"yes",,"helpful","yes","yes","yes",,4,4,3,4,3,3,2,3,2,2,1,0,0,1,2,1,1,0,0,2,2,2,2,2,0,-1,8,7,5,1,1,0,1,3,1,6,"Male","Serbia and Montenegro",4,2,0,2020-04-09 17:18:02
697,"English",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,0,0,-99,2,3,4,3,3,3,3,2,3,1,,"yes","helpful","helpful","helpful","yes",,"helpful","helpful","helpful",,"helpful","helpful","yes","yes","helpful",,,"helpful","yes","helpful",,4,4,5,5,5,5,5,5,4,4,2,0,0,1,1,2,0,1,2,3,2,2,1,,0,0,7,8,7,0,6,0,1,3,1,11,"Male","Germany",3,2,0,2020-04-09 18:30:14
698,"English",1,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,1,1,-1,0,3,4,3,3,2,2,1,-1,2,2,-1,"helpful",,"helpful",,,"helpful","yes",,,,,"helpful","helpful",,,"yes","yes","helpful","yes","yes",,,3,2,4,4,2,3,2,1,2,4,1,0,1,1,1,0,2,0,1,0,3,2,1,2,4,-1,8,7,5,1,7,0,1,1,0,4,"Male","Germany",3,4,0,2020-04-09 19:28:27
699,"English",1,0,0,0,0,0,1,2,0,-1,1,-1,-1,1,1,1,-1,0,3,4,4,4,0,1,2,3,3,3,1,"both","both","both",,"both","both",,"both",,,"both","both",,,,"both","both","both","both","both","both",,5,3,4,2,5,2,4,5,4,4,4,0,2,0,0,1,0,3,4,1,1,2,1,0,2,3,7,10,10,1,25,0,1,6,1,7,"Male","Canada",4,2,0,2020-04-10 04:17:11
700,"English",1,0,0,0,0,0,1,2,-1,-1,-1,-1,0,-1,1,1,-1,0,-99,2,4,3,3,2,-1,-1,-1,2,-1,"yes",,"yes","yes","yes","helpful","helpful","yes",,"helpful","yes","yes",,"helpful",,"yes","helpful","yes","yes","yes",,,2,3,4,3,4,3,1,4,1,1,1,0,1,2,1,1,1,1,1,3,3,1,2,1,0,0,5,8,7,1,2,0,0,6,0,3,"Female","Turkey",2,2,0,2020-04-10 08:35:37
701,"English",0,0,0,0,0,0,1,2,0,-1,1,1,-1,0,0,-1,-1,1,2,3,4,4,3,3,3,1,3,2,-2,,"both","helpful",,"yes","helpful",,"yes",,"helpful","helpful",,"helpful",,,"yes","yes","helpful","yes","yes","yes",,2,2,3,3,3,3,1,1,1,1,3,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,7,8,7,1,15,1,1,2,,7,"Male","Germany",3,4,0,2020-04-10 08:49:29
702,"English",1,0,0,0,0,1,0,3,0,0,0,0,-1,0,1,1,1,0,3,3,4,4,1,3,1,2,-1,2,-1,"helpful","yes","yes","helpful","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","yes","helpful","helpful","yes","yes","helpful","helpful",4,4,4,3,4,2,4,4,3,3,3,3,2,2,3,3,2,0,1,1,1,2,1,1,1,-1,5,5,5,0,22,2,1,3,0,7,"Male","United Arab Emirates",2,1,0,2020-04-10 11:10:29
703,"English",1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,1,4,3,4,4,4,2,2,2,2,2,1,,"yes","yes",,"yes","yes","yes","yes",,"yes","yes","yes","yes","yes",,"yes","yes","yes","yes","yes","yes",,3,3,2,2,3,4,4,4,4,4,3,1,0,1,1,1,1,3,3,1,1,0,0,,1,3,7,8,8,0,15,2,1,3,1,5,"Female","India",3,5,0,2020-04-10 11:10:42
704,"English",1,0,0,0,0,1,0,2,-1,-1,-1,1,0,-1,1,0,1,,-99,4,4,-99,-99,1,-1,-2,-2,1,-2,"helpful","helpful","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes",1,4,1,5,2,2,1,4,3,2,3,1,2,3,1,1,1,0,2,3,2,1,1,2,2,0,7,7,5,1,3,0,1,6,3,3,"Male","India",3,2,0,2020-04-10 13:02:46
705,"English",1,0,0,0,0,0,1,2,-1,-1,0,-1,-1,-1,1,1,-1,0,0,4,4,4,4,3,2,3,2,2,3,"yes","yes","yes","yes","yes","yes","yes","yes",,"yes","yes",,"yes",,"yes","yes","yes","yes","yes","yes","yes",,5,5,5,5,5,1,3,1,1,4,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,10,10,10,1,1.6,0.1,1,4,0,3,"Male","India",2,3,0,2020-04-10 13:09:38
706,"English",1,0,0,0,1,0,0,2,1,0,-1,-1,-1,-1,1,1,-1,0,3,4,4,3,4,1,3,3,3,2,-2,"yes","both","both",,"both","yes",,"both",,,"yes",,"yes",,,"both","both","yes","both","both","both",,4,3,3,3,3,4,3,3,3,3,2,1,1,1,1,1,1,1,2,1,0,1,1,1,2,1,8,8,9,0,22,22,1,5,3,6,"Male","Poland",3,3,1,2020-04-10 13:59:40
707,"English",1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,1,3,3,4,4,2,3,3,3,2,3,3,"yes","yes","yes",,"yes","yes",,"yes",,,"yes","yes",,,"yes","yes","yes","yes","yes","yes","yes",,4,4,4,4,4,4,4,4,4,4,0,2,2,2,1,1,1,0,0,2,1,2,1,1,1,0,8,9,8,1,24,0,1,2,0,9,"Male","Germany",3,5,0,2020-04-10 14:08:12
708,"English",0,0,0,0,0,1,0,2,1,-1,-1,-1,-1,-1,1,1,-1,0,-99,4,4,3,4,3,2,2,-1,2,1,"yes","yes","yes","helpful","yes","yes","helpful","yes","yes","helpful","yes","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",4,5,4,4,4,4,2,1,3,1,3,0,0,1,1,1,1,-1,4,4,3,2,4,4,1,-3,8,8,4,0,0,0,1,2,0,3,"Male","Russia",3,5,0,2020-04-10 14:14:19
709,"English",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,0,0,0,4,-99,4,4,2,-2,3,2,3,2,,"yes","yes","helpful",,,"helpful",,,"helpful",,"helpful","helpful","helpful",,"yes",,"yes","yes","yes","helpful",,4,4,4,4,4,3,3,4,3,4,2,0,1,2,1,1,0,2,1,1,1,1,1,0,0,1,7,7,6,1,2,0,1,,,3,"Male","India",2,2,0,2020-04-10 14:35:40
710,"English",1,0,0,0,0,0,1,2,-1,-1,0,-1,-1,-1,1,1,-1,,3,3,1,3,3,3,3,3,2,3,1,"helpful","helpful","yes","helpful","yes","yes",,"yes",,"helpful",,"yes","helpful","helpful",,"yes","yes","helpful","helpful","yes","yes",,4,4,4,4,4,4,4,4,4,4,3,1,0,1,0,0,1,2,3,0,1,0,0,1,1,2,6,9,8,1,18,1,1,3,1,6,"Male","Germany",3,2,0,2020-04-10 14:46:29
711,"English",0,0,0,0,0,0,1,3,-1,-1,-1,1,1,1,-1,1,1,2,0,4,1,1,3,1,1,1,1,1,-3,"helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-3,4,3,3,1,0,0,1,6,0,3,"Male","India",4,1,0,2020-04-10 14:52:15
712,"English",1,0,0,0,0,0,1,3,0,0,-1,-1,-1,-1,1,1,1,,0,1,2,3,1,-1,-1,1,1,2,1,"yes","yes","helpful","helpful","yes","helpful","helpful","yes","helpful","helpful","yes","yes","helpful","helpful","helpful","yes","helpful","yes","helpful","yes","yes","helpful",2,3,2,2,4,2,2,2,2,3,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,7,8,8,1,1.6,1,1,4,0,3,"Male","United Arab Emirates",3,5,0,2020-04-10 15:06:29
713,"English",0,0,0,0,0,0,1,3,0,0,-1,-1,-1,-1,1,1,1,0,-99,4,0,1,-99,-2,-3,-2,-3,-2,-3,"both","yes","yes","yes","helpful","yes","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","yes","helpful","yes","helpful","yes","yes","helpful",2,4,2,3,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,-1,5,5,6,0,,8,1,2,0,5,"Male","Israel",3,4,0,2020-04-10 18:08:37
714,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,0,1,1,-1,,3,4,3,4,2,1,1,2,2,3,1,"helpful","both","helpful","helpful","both","both","both","both",,"both","both","both",,"helpful","helpful","both","helpful","both","both","helpful","both","yes",4,4,4,3,4,3,3,2,4,5,3,0,1,1,1,0,1,2,2,1,1,1,1,1,1,1,7,9,8,1,10,1,1,2,0,4,"Male","Germany",3,4,0,2020-04-11 06:04:35
715,"English",0,0,0,0,0,0,1,2,-1,-1,-1,0,-1,1,1,1,1,,0,4,4,4,2,1,-2,3,-3,1,-1,,"yes","helpful",,"yes","yes",,"yes",,"helpful",,"helpful",,"helpful","yes",,,"yes","yes","helpful","yes","yes",4,2,0,2,2,2,1,1,3,4,3,0,1,3,1,3,0,3,1,2,2,2,1,2,1,0,7,9,6,0,13,0.1,1,5,1,5,"Male","India",2,5,2,2020-04-11 07:41:56
716,"English",1,0,0,0,0,0,1,2,0,0,-1,0,-1,-1,1,1,0,,0,3,-99,4,-99,-3,-3,2,-3,-1,-3,"helpful","yes","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","yes","helpful","yes","yes","yes","yes","yes","yes","yes","helpful","helpful",3,2,3,3,3,2,3,2,2,2,3,2,3,2,1,3,1,3,3,2,2,1,2,1,1,1,4,5,5,0,17,4,1,5,3,6,"Male","United Arab Emirates",4,4,0,2020-04-11 08:02:30
717,"English",1,0,0,0,0,0,1,3,0,0,-1,-1,-1,1,1,1,1,0,-99,2,3,4,4,3,1,2,-1,3,3,,,"yes",,,,,"yes",,,,,,,,"yes","yes","yes","yes","yes","yes",,4,4,5,3,4,3,3,3,4,2,3,0,1,1,1,0,1,0,2,0,1,1,1,0,0,0,8,8,8,1,1.6,0.6,1,2,0,3,"Male","United Arab Emirates",3,3,0,2020-04-11 09:29:44
718,"English",1,0,0,0,0,0,1,3,-1,-1,-1,0,0,1,0,1,1,0,1,4,3,4,1,2,1,2,-1,2,2,"both","both","both","helpful","both","helpful",,"helpful","helpful","helpful","both","both","helpful",,,"both","both","both","both","both","both",,4,4,4,4,4,3,2,2,3,4,1,1,0,2,1,1,0,1,1,0,1,0,0,0,1,1,7,9,8,1,1,0,1,4,0,2,"Male","United Arab Emirates",2,4,0,2020-04-11 09:49:26
719,"English",1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,-1,1,0,4,-99,4,-99,3,3,3,3,3,3,"yes","yes","yes","yes","yes","yes","helpful","yes","helpful","yes","yes","yes","helpful","yes","helpful","yes","yes","yes","helpful","yes","yes","helpful",5,3,4,5,5,5,5,5,5,5,2,2,0,4,1,0,1,3,3,4,1,1,0,1,1,3,8,9,9,0,5,2,1,4,0,3,"Male","India",3,5,0,2020-04-10 22:03:25
720,"English",0,0,0,0,0,0,1,2,-1,-1,-1,0,-1,-1,1,0,-1,0,0,2,4,3,3,3,2,2,2,2,-1,,"yes","helpful","helpful","yes","yes",,"yes",,,"yes","helpful","yes","helpful",,"yes","yes","yes","yes","yes","yes",,4,3,3,4,4,0,0,1,0,0,4,0,1,1,1,1,0,3,3,1,2,2,2,1,0,1,6,9,5,1,13,0,1,2,0,6,"Male","Germany",3,3,0,2020-04-11 11:13:40
721,"English",0,0,0,0,0,0,1,2,1,-1,-1,1,-1,-1,0,1,-1,0,3,4,4,4,2,2,-1,2,-3,2,2,,"helpful",,"helpful",,,,,,,,"helpful","helpful","helpful",,"both","both","helpful","both","both","helpful",,1,2,1,4,1,3,4,3,4,4,4,0,0,1,2,1,0,3,1,1,2,2,1,1,0,2,6,10,9,1,20,0,1,2,0,6,"Male","Germany",3,2,0,2020-04-11 14:18:06
722,"English",0,0,0,0,0,1,0,2,0,0,-1,1,-1,-1,1,1,0,,4,4,1,4,4,1,1,1,1,2,-1,"yes","yes","helpful","yes","yes","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","yes","yes","yes","yes","helpful","yes","helpful","yes",3,3,4,3,3,5,3,4,5,2,2,2,2,3,1,2,1,0,2,2,2,3,3,2,2,2,8,8,8,1,15,5,1,4,2,5,"Male","India",3,6,0,2020-04-11 14:32:11
723,"English",1,0,0,0,0,1,0,2,-1,-1,-1,-1,-1,-1,1,1,1,0,0,4,4,3,3,2,2,2,2,1,1,"helpful","both","both","both","both",,,"both","helpful",,"helpful","helpful","helpful","helpful",,"both","both","helpful",,"both","helpful",,4,4,4,5,5,5,4,3,4,4,2,0,1,1,1,1,0,2,3,1,1,1,1,1,0,2,6,7,7,0,3,2,0,3,0,2,"Male","Germany",2,2,0,2020-04-11 14:36:30
724,"English",0,0,0,0,0,0,1,2,0,-1,0,-1,-1,-1,1,1,-1,1,0,2,4,3,1,3,-3,2,-2,2,-3,"helpful","both","helpful","helpful","both","helpful","helpful","both","helpful","helpful","helpful","both","helpful","helpful","helpful","helpful","helpful","helpful","both","helpful","both","helpful",2,2,2,1,3,4,2,3,4,4,2,0,3,2,3,2,1,1,2,1,1,2,1,2,0,0,7,7,7,1,17,2,1,1,0,5,"Male","Germany",2,3,0,2020-04-11 18:21:54
725,"English",0,0,0,0,0,0,1,2,1,-1,0,-1,-1,-1,1,1,-1,,2,1,2,3,3,2,1,1,2,1,-1,"yes","yes","yes",,"yes","yes",,"yes",,,,,"yes",,"yes","yes","yes","yes","yes","yes","yes",,3,2,3,3,3,4,4,4,4,4,3,2,1,1,1,1,1,2,3,0,2,2,1,1,1,2,8,8,9,1,13,3,1,1,0,6,"Male","Germany",3,3,0,2020-04-12 05:43:36
726,"English",1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,0,0,0,0,-99,3,3,4,4,3,3,3,3,3,3,"yes","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","yes","yes","yes","helpful","yes","yes","yes","yes","yes","yes","helpful",4,4,4,4,4,5,4,4,5,5,0,1,0,0,0,2,0,2,3,0,0,0,0,0,1,2,6,8,8,0,15,0.1,1,5,0,5,"Male","India",2,6,0,2020-04-12 06:51:11
