"ID","Language","AtLeastOneOpenResponse","COVIDStatus5","COVIDStatus4","COVIDStatus3","COVIDStatus2","COVIDStatus1","COVIDStatus0","Isolation","FR3","FR2","FR1","FR5","FR6","FR4","FR8","FR9","FR7","FR10","DP2","DP1","DP5","DP4","DP3","Erg2","Erg6","Erg4","Erg5","Erg3","Erg1","OS21","OS3","OS22","OS17","OS5","OS12","OS16","OS6","OS14","OS15","OS11","OS8","OS2","OS4","OS13","OS18","OS20","OS19","OS1","OS9","OS7","OS10","WHO5B3","WHO5B4","WHO5B5","WHO5B2","WHO5B1","WHO5S2","WHO5S3","WHO5S5","WHO5S1","WHO5S4","HPQB1","HPQB7","HPQB3","HPQB6","HPQB5","HPQB4","HPQB2","HPQB8","HPQS1","HPQS4","HPQS6","HPQS3","HPQS5","HPQS2","HPQS7","HPQS8","PerformanceOthers","PerB1item","PerS1item","RolesIncludeDeveloper","YearsOfExperience","YearsOfWorkFromHomeExperience","Fulltime","Coinhabitants","Children","Age","Gender","Country","Education","OrganizationSize","Disabilities","Timestamp"
173,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,1,-1,-1,1,0,-1,2,4,4,2,2,2,-1,1,-2,1,2,-1,,,"helpful",,,,,,,,,"yes",,,,"yes","yes","helpful","yes","yes",,,4,3,4,4,4,1,1,0,1,3,2,0,1,2,2,2,2,0,0,4,3,2,3,4,3,-3,7,6,2,1,8,1,1,2,0,4,"Male","Russia",3,4,0,2020-04-08 21:01:55
174,"Russian",1,0,0,0,0,0,1,3,1,1,0,-1,-1,0,1,1,-1,0,3,4,2,4,1,3,1,2,2,3,1,"both","both","both","helpful","both","both",,"both",,,,"both",,,,"both","both","both","both","both","both",,4,2,4,3,3,3,2,4,3,4,1,2,1,2,2,1,1,-1,2,2,2,2,2,2,1,0,9,6,7,1,3,0,1,2,0,2,"Male","Russia",3,3,0,2020-04-08 21:19:53
175,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,4,4,4,3,3,3,1,3,3,3,-2,"helpful","both",,"helpful","helpful","both","yes","helpful","both",,,,"both",,,"both","both","both","both","yes","both",,4,4,4,5,4,3,2,2,2,4,2,0,2,3,2,3,1,0,1,4,4,3,3,3,3,-2,8,7,3,1,3,1,1,1,0,3,"Male","Russia",3,5,0,2020-04-08 21:21:38
176,"Russian",0,0,0,0,0,1,0,2,-1,-1,-1,-1,-1,-1,0,1,-1,3,1,0,3,1,0,-1,1,1,2,1,-2,,"both","helpful","helpful","both","both",,"both","helpful","helpful","both","both",,,"helpful","both","both","both","both","both","both",,,,,,,3,4,3,3,3,2,0,2,2,0,2,1,1,0,3,3,3,2,3,0,-2,5,8,4,1,5,0,1,5,2,3,"Male","Russia",2,4,0,2020-04-08 21:32:02
177,"Russian",1,0,0,0,0,1,0,2,1,-1,0,1,-1,0,1,1,1,0,3,3,2,3,2,1,1,1,-2,3,2,"helpful","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","yes","helpful",,,"yes","yes","yes","yes","yes","yes",,2,2,3,2,2,4,4,3,4,5,3,0,2,3,1,2,2,0,3,1,1,1,0,0,0,2,5,6,8,0,5,5,1,3,0,4,"Male","Russia",2,3,0,2020-04-08 21:46:00
178,"Russian",0,0,0,0,0,0,1,2,1,0,0,-1,-1,0,0,1,-1,,4,4,4,4,1,2,2,2,2,1,1,"yes","yes","yes","yes","yes","yes","yes","yes","helpful",,"yes","yes","yes",,,"yes","yes","yes","yes","yes","yes","helpful",4,3,4,3,3,4,3,4,4,4,3,0,1,2,1,1,1,1,2,2,2,2,2,2,2,0,9,8,7,1,9.5,0,1,2,0,4,"Male","Ukraine",3,3,0,2020-04-08 21:51:26
179,"Russian",0,0,0,0,0,0,1,2,1,1,-1,0,-1,0,1,1,1,0,4,4,4,4,3,2,2,2,1,3,1,"yes",,"yes","helpful","yes","yes",,"yes","helpful",,,"yes","helpful",,,"helpful","yes","yes","yes","yes","yes",,4,4,4,4,4,2,2,2,2,2,3,0,1,1,1,1,1,1,2,2,3,2,2,3,3,1,6,7,5,0,5,0,1,2,0,4,"Male","Russia",0,2,0,2020-04-08 21:51:54
180,"Russian",1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,0,1,2,4,3,4,4,3,2,3,2,3,3,,"yes",,"yes","yes","yes",,"yes",,,"yes","yes","yes",,,"yes","yes","yes","yes","yes","yes",,3,3,3,2,2,3,2,3,2,3,1,0,2,3,2,2,2,0,2,3,3,3,2,2,0,-1,8,6,5,0,3,,1,1,0,3,"Female","Russia",3,4,0,2020-04-08 21:53:51
181,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,1,-1,-1,1,0,-1,0,1,2,1,3,2,2,-2,-2,1,2,-2,"helpful","yes","helpful","helpful","yes","yes","helpful","yes","helpful","helpful","yes","helpful","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","helpful",2,0,2,2,2,1,1,0,1,3,1,2,2,3,2,3,2,0,1,1,2,2,1,2,1,-1,8,8,7,1,27,0,1,3,0,7,"Male","Russia",0,3,0,2020-04-08 21:55:45
182,"Russian",1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,3,4,3,4,4,3,1,3,-1,3,3,"helpful",,"both","yes","yes",,,"yes",,,,"helpful","yes",,,"helpful",,"yes","yes","yes",,,3,5,3,3,2,5,4,4,5,4,2,0,2,2,1,2,2,0,2,2,2,2,2,2,2,0,7,6,6,1,6,0,1,1,0,4,"Female","Russia",3,4,0,2020-04-08 21:57:04
183,"Russian",1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,-1,0,4,4,4,4,4,1,-1,-1,-1,3,-2,"yes","helpful","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","yes","helpful","helpful","helpful","yes","yes","yes","yes","helpful","yes","yes",3,4,4,3,4,3,4,4,4,4,2,0,2,2,2,2,2,0,1,2,2,2,3,2,0,1,8,5,4,1,15,0,1,3,1,5,"Male","Russia",4,2,0,2020-04-09 10:31:10
184,"Russian",1,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,1,1,1,0,4,4,4,4,4,2,-1,3,-1,3,-2,"yes","yes","yes",,"yes","yes",,"yes","yes",,"yes",,"yes",,,"yes",,"yes","yes","yes","yes",,3,1,5,3,4,4,2,2,3,4,2,0,0,1,1,2,1,1,1,2,2,2,1,2,0,0,7,9,7,0,2,0,1,2,0,3,"Female","Russia",1,3,0,2020-04-09 10:52:01
185,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,-1,0,3,4,4,4,4,2,2,3,2,3,3,"yes","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","yes","yes","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",3,1,4,3,3,5,4,4,4,4,3,0,1,2,1,2,1,1,2,0,1,0,1,1,0,2,5,6,8,1,15,5,1,1,0,5,"Male","Belarus",1,3,0,2020-04-09 10:53:44
186,"Russian",1,0,0,0,0,0,1,1,1,-1,0,-1,-1,0,1,0,-1,0,2,0,4,2,1,3,3,3,3,2,2,"helpful",,"both",,"both","both","both","both",,,,"helpful",,,,"both","both","helpful","both","both",,,3,1,3,2,3,3,2,3,4,4,1,1,2,2,0,2,1,0,1,0,2,2,1,1,0,1,7,7,8,1,4,0,1,2,0,2,"Female","Russia",3,2,0,2020-04-08 23:02:27
187,"Russian",1,0,0,0,0,0,1,2,1,-1,1,-1,-1,-1,1,1,-1,0,2,4,3,3,2,2,2,2,-1,1,1,"helpful","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","yes","yes","helpful","helpful","yes","yes","helpful","yes","yes","yes","helpful",2,3,2,4,3,4,2,2,4,3,2,1,1,1,2,2,1,0,2,3,2,2,2,2,3,0,8,8,7,1,8,0,1,2,0,4,"Male","Russia",3,3,0,2020-04-08 23:07:00
188,"Russian",1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,,3,3,3,2,3,3,3,3,3,3,1,"yes","yes","yes","yes","yes","helpful","helpful","yes","helpful","helpful","yes","yes","yes","helpful","helpful","yes","yes","helpful","yes","helpful","yes","yes",1,2,1,4,1,3,3,2,3,3,3,1,2,2,1,2,1,2,3,2,1,2,2,2,1,2,7,9,8,1,12,0,1,,2,5,"Male","Russia",3,2,0,2020-04-08 23:08:02
189,"Russian",0,0,0,0,0,0,1,2,1,-1,0,-1,-1,0,0,1,1,0,0,4,4,4,1,1,-3,-3,-3,1,-1,,,"yes",,"yes","yes",,"yes","helpful",,"yes","helpful",,"helpful",,"yes","yes",,"yes","yes","helpful",,3,3,4,4,4,1,1,3,2,1,2,0,1,1,1,1,2,0,2,3,2,3,2,2,2,0,6,4,3,1,3,0.5,1,2,0,3,"Female","Russia",1,2,0,2020-04-08 23:17:55
190,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,-1,0,1,3,2,3,0,3,3,3,3,3,2,"yes","yes","yes","yes","yes","yes","yes","yes","helpful","helpful","yes","helpful","yes","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",3,1,2,4,4,5,5,4,5,5,4,0,1,1,1,1,0,0,1,2,2,2,1,2,0,0,6,8,6,1,15,0,1,1,0,5,"Male","Russia",0,3,0,2020-04-08 23:22:35
191,"Russian",1,0,0,0,0,1,0,1,0,-1,-1,-1,-1,-1,1,1,-1,1,3,4,4,4,3,3,3,3,1,3,3,,"both","both","helpful","yes","both",,,"helpful","yes","both",,,,"both","both","both","both","both","both","helpful",,4,4,4,4,4,3,3,3,3,4,4,0,0,0,1,0,0,3,3,0,0,0,0,0,1,3,6,9,10,1,8,0,1,2,0,2,"Male","United States",2,5,0,2020-04-08 23:25:46
192,"Russian",0,0,0,0,0,0,1,2,1,1,0,1,-1,0,0,1,-1,,1,4,1,3,1,1,-2,-1,-3,3,-2,"helpful","both","helpful","helpful","helpful",,,"both","helpful","helpful","helpful","helpful","helpful","helpful",,"both","helpful","both","both","helpful","helpful","both",3,2,3,1,3,2,3,3,2,4,2,1,1,1,1,3,1,0,2,2,2,2,0,2,2,-2,8,8,6,1,2.5,1.5,1,2,0,3,"Female","Russia",2,3,0,2020-04-08 23:28:18
193,"Russian",0,0,0,0,0,0,1,2,1,1,1,0,-1,-1,1,1,0,,0,4,3,3,-99,-3,-3,-3,-3,1,-3,,"yes","yes",,"yes","yes",,"yes",,"helpful","yes","yes",,,,"yes","yes","helpful","yes","yes","yes","helpful",4,3,4,4,4,1,3,2,3,4,1,0,1,1,0,1,1,0,0,3,4,3,4,3,0,-3,6,6,1,1,17,0,1,2,1,5,"Male","Russia",1,4,0,2020-04-09 00:54:06
194,"Russian",0,0,0,0,0,0,1,1,0,-1,0,0,-1,-1,1,1,-1,0,0,1,1,3,1,2,-1,2,-1,1,1,"both",,"both","helpful","both","both",,"both","helpful","helpful","yes","both","yes",,,"both","both","both","both","both","both",,2,2,4,3,3,1,2,3,2,2,3,,1,2,1,1,1,2,2,1,2,2,1,1,1,1,6,7,6,1,5,0,1,1,0,3,"Male","Russia",3,4,0,2020-04-09 00:54:35
195,"Russian",0,0,0,0,0,0,1,3,1,1,-1,-1,-1,0,1,-1,-1,0,3,3,0,3,1,-3,2,-1,3,3,-3,"both","both","yes","helpful","both","helpful","both","both","both",,"helpful","helpful","helpful",,,"both","both","both","both","yes","both",,3,2,3,2,3,2,2,3,3,2,3,0,3,2,0,3,0,0,2,2,2,2,2,2,2,0,8,10,6,1,5,0,1,1,0,2,"Male","Russia",2,5,0,2020-04-09 01:07:33
196,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,1,2,3,1,2,1,1,-1,2,2,,"helpful","yes",,"helpful",,,"yes","helpful",,,"both",,,,,"helpful","helpful","yes","yes","helpful",,4,3,4,4,4,4,3,3,4,4,2,0,1,1,1,1,2,0,2,2,2,2,1,2,0,0,8,8,7,1,2,0,1,1,0,2,"Male","Russia",1,2,0,2020-04-09 01:25:46
197,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,1,-1,-1,-1,-1,1,0,4,3,3,4,3,3,1,3,-2,3,1,"helpful",,"yes","helpful","yes",,,"yes","helpful",,,"yes",,"helpful",,"yes","yes","helpful","yes","yes","yes","yes",5,4,5,4,4,3,2,3,3,3,2,0,2,2,1,3,0,0,1,3,3,2,3,2,0,-1,6,7,4,1,5,0,1,2,0,3,"Female","Russia",3,1,0,2020-04-09 01:51:35
198,"Russian",1,0,0,0,0,0,1,2,1,0,0,-1,-1,1,1,1,1,0,1,4,4,3,1,3,-1,3,-1,2,1,,"both","both",,"both","both",,"both",,,"both","helpful","helpful",,,"both",,,"both","both","both","both",3,2,3,2,3,3,3,1,4,3,2,0,1,1,1,2,2,1,2,1,1,1,1,2,0,2,8,8,7,0,2,0,1,2,0,3,"Female","Russia",2,2,0,2020-04-09 02:09:20
199,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,0,-1,-1,0,1,-1,0,1,3,4,3,0,1,-1,1,3,3,-3,"yes","yes","yes","helpful","yes","helpful","helpful","yes","helpful",,"helpful","yes","yes",,,"yes","yes","yes","yes","yes","yes",,5,4,5,5,5,1,0,0,1,1,1,0,0,4,0,2,1,0,0,2,2,2,1,1,2,0,10,7,4,1,3.5,0.1,1,2,0,2,"Female","Russia",3,4,0,2020-04-09 02:28:06
200,"Russian",1,0,0,0,0,0,1,2,1,0,-1,-1,-1,-1,1,1,-1,0,1,1,2,4,3,3,-1,3,-1,3,1,"yes","helpful","yes","helpful",,"yes","helpful",,,"helpful","yes",,"helpful","helpful",,"yes","yes","yes","helpful","yes","helpful",,3,3,4,3,4,3,3,3,3,3,2,0,1,1,1,1,1,0,1,2,1,2,1,2,2,-2,7,7,4,1,10,1.5,1,3,1,4,"Male","Russia",3,3,0,2020-04-09 02:44:24
201,"Russian",0,0,0,0,0,0,1,2,0,-1,0,-1,-1,-1,0,1,0,0,0,1,2,1,0,3,-1,3,-2,1,1,"helpful",,"both",,"yes","both",,"both",,,,"helpful",,,"both","both","both","both","both","both","yes",,0,1,1,1,1,3,2,2,3,2,0,0,3,3,1,3,3,0,1,2,2,1,1,3,0,0,7,7,8,1,12,0,1,4,2,5,"Male","Russia",2,4,0,2020-04-09 02:58:37
202,"Russian",1,0,0,0,0,0,1,2,1,1,-1,-1,-1,-1,1,1,-1,8,4,3,4,4,3,3,3,3,2,3,3,,"both","both","helpful",,"both",,"both",,,,"both","helpful",,,"both","both","both",,"both","both",,1,3,4,2,4,5,4,5,5,5,3,0,2,2,0,0,4,2,4,0,1,2,0,0,0,3,5,8,10,1,47,5,1,2,0,11,"Male","United States",3,5,0,2020-04-09 03:19:15
203,"Russian",1,0,0,0,0,0,1,2,0,-1,-1,0,-1,0,1,1,-1,2,1,2,0,3,3,1,-1,2,-3,3,2,"yes","yes","yes",,"yes","helpful","yes","yes",,,"yes","yes","yes",,"helpful","yes","yes","yes","yes","yes","yes",,3,3,3,4,4,2,2,3,3,3,2,0,1,2,1,1,1,0,1,1,1,0,2,2,1,-1,7,8,6,1,12,2,1,3,1,4,"Male","United States",2,4,0,2020-04-09 03:35:56
204,"Russian",0,0,0,0,0,0,1,3,1,0,-1,-1,-1,-1,-1,1,-1,0,-99,4,4,4,1,3,-3,-2,-3,3,3,,"yes","yes","helpful","yes","yes","yes","yes","helpful",,"yes","helpful","yes","yes",,"yes",,,"yes","yes","yes",,2,2,3,2,2,4,4,4,,4,1,0,2,2,0,2,1,0,3,1,1,2,1,2,0,1,6,5,6,0,4,1,1,1,0,2,"Male","United Kingdom",1,4,0,2020-04-09 03:55:54
205,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,-1,0,1,2,1,3,0,3,-1,3,-2,3,-2,,,"yes",,"yes","yes",,"yes",,,"yes","yes",,,,"yes","yes",,"yes","yes",,,4,3,4,3,4,3,3,2,3,3,2,0,1,1,1,1,1,0,1,1,2,1,1,1,1,0,8,8,7,1,18,0,1,4,2,5,"Male","Russia",3,4,0,2020-04-09 04:38:46
206,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,0,1,1,0,0,2,3,3,3,1,1,1,1,2,1,1,"helpful","helpful",,"helpful","helpful","helpful",,"helpful",,,"helpful","helpful","both",,,"both","both","both","both","helpful","helpful",,3,4,3,4,4,3,3,2,3,4,2,1,1,1,1,1,2,0,1,2,2,1,1,1,2,0,7,8,6,1,3,0,1,3,0,3,"Male","Russia",3,4,0,2020-04-09 04:44:59
207,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,2,3,4,3,0,-1,3,3,3,3,-2,,"helpful","both","yes","yes","yes",,"both","helpful",,"both","yes",,"helpful",,"yes","both","yes","both","both","yes",,3,2,3,4,3,4,2,2,3,3,1,1,1,2,1,2,1,0,1,1,1,1,1,1,1,0,5,6,5,0,10,0,1,2,0,4,"Male","Russia",3,4,0,2020-04-09 05:02:39
208,"Russian",1,0,0,0,0,0,1,2,-1,-1,0,-1,-1,0,1,1,1,1,2,4,2,3,2,3,3,3,3,3,1,"helpful","helpful","both","helpful","both",,"helpful","both","helpful","helpful",,"both","helpful","helpful","helpful","helpful",,"both","helpful",,"both",,4,3,3,4,4,3,2,3,3,2,3,0,2,1,1,2,1,0,3,1,1,1,1,1,0,1,8,8,9,1,7,0,1,4,2,3,"Male","Russia",3,4,0,2020-04-09 05:02:50
209,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,,0,3,4,4,4,2,-2,2,-3,3,2,"helpful","yes","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","yes","yes","yes","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",3,4,2,3,3,4,2,3,4,4,2,0,1,3,0,1,1,2,3,1,1,1,0,1,0,2,7,8,8,1,5,0,1,1,0,3,"Male","Russia",2,3,0,2020-04-09 05:07:07
210,"Russian",0,0,0,0,0,0,1,2,1,0,-1,0,-1,-1,0,1,0,,3,4,2,4,3,3,2,3,3,2,2,,"helpful","helpful","helpful","yes",,,"yes",,,,,"yes",,,"yes","yes","helpful","yes","helpful","yes",,4,4,4,4,4,4,4,4,4,4,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,8,8,7,1,4,0,1,2,0,2,"Male","Russia",2,2,0,2020-04-09 05:10:48
211,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,-1,0,3,0,4,2,1,3,-2,2,-2,-1,1,"yes","yes","yes","helpful","helpful","yes","helpful","helpful",,,"yes","helpful",,"helpful",,"yes","helpful","yes","yes","yes","helpful","helpful",5,4,4,1,3,2,5,4,3,4,4,0,1,1,1,2,0,2,2,1,1,0,1,0,1,2,7,7,7,0,3,0,1,2,0,4,"Male","Russia",3,4,0,2020-04-09 05:20:27
212,"Russian",1,0,0,0,0,0,1,2,1,1,1,0,-1,0,1,1,0,0,3,3,1,4,-99,-3,-1,-1,-2,3,-3,"yes","yes","yes","yes","yes","yes","yes","yes","helpful","helpful","yes","yes","yes","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",4,3,4,4,4,2,2,2,2,2,1,0,1,2,1,3,3,-1,1,2,2,1,3,3,2,-1,8,6,4,1,17,1,1,3,1,4,"Male","Russia",3,3,0,2020-04-09 05:31:38
213,"Russian",1,0,0,0,0,1,0,2,1,0,1,0,-1,1,0,1,1,0,1,1,3,4,2,1,1,1,3,3,-1,,"both","helpful","both","both","both",,"both","helpful","helpful","both","both","helpful",,,"both","both","both","both","both","helpful",,4,3,3,3,4,4,1,2,3,4,2,0,1,1,1,2,1,1,2,1,2,1,1,2,1,1,8,9,8,1,2.5,0,1,2,0,2,"Female","Russia",2,4,0,2020-04-09 05:34:01
214,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,1,0,0,1,1,1,0,3,3,3,3,3,3,"yes","yes","yes","helpful","yes","yes","helpful","yes","helpful","helpful","yes","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",5,5,5,5,5,5,5,5,5,5,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,5,10,10,1,7,1,1,1,0,4,"Male","Russia",3,3,0,2020-04-09 05:38:38
215,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,1,,1,3,3,3,3,-1,-1,1,1,1,-1,"helpful","yes","yes","both",,"yes",,"helpful","helpful",,"yes","helpful","helpful","helpful","yes","helpful","both","helpful",,"yes","yes",,3,2,2,3,3,3,2,1,2,2,3,0,2,2,2,2,2,0,1,1,2,2,1,2,0,0,10,6,6,1,2,1,1,2,0,3,"Male","Russia",0,1,0,2020-04-09 05:49:27
216,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,-99,2,1,2,-3,-3,-3,-3,-3,"yes","both","both","both","both","yes",,"both",,"helpful","both","both",,,,"both","both","both","yes","both","both",,4,3,3,4,4,3,3,3,4,2,1,0,1,1,1,1,1,0,1,2,3,3,1,1,1,-2,8,9,6,1,5,0,1,2,0,3,"Male","Russia",3,4,0,2020-04-09 05:56:40
217,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,0,-1,0,1,1,-1,0,2,2,4,3,3,2,-1,3,1,3,1,,,,,"helpful","yes",,"yes","helpful",,,,"helpful",,,"yes","yes","yes","yes","yes","helpful",,4,3,4,3,3,2,2,2,3,2,4,0,1,0,0,1,1,2,0,2,1,1,2,3,0,-2,8,10,7,0,5,2,1,2,0,2,"Female","Russia",1,3,0,2020-04-09 06:01:54
218,"Russian",1,0,0,0,0,0,1,2,1,0,0,1,-1,1,1,1,1,,3,3,2,4,2,-1,-2,2,-3,3,-2,"helpful","yes","helpful","helpful","helpful","yes","yes","yes","helpful","helpful","yes","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","helpful",,4,4,4,4,4,2,2,1,1,3,3,1,1,2,0,2,1,0,1,3,3,2,2,2,1,0,6,8,6,0,10,0,1,2,0,4,"Male","Netherlands",3,5,0,2020-04-09 06:11:23
219,"Russian",1,0,0,0,0,0,1,1,-1,-1,-1,0,-1,-1,1,1,-1,0,1,3,4,4,2,3,1,2,-1,2,3,"helpful","yes","yes","helpful","yes","yes","helpful","yes","helpful","helpful","yes","both","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",3,3,3,3,3,4,4,4,4,4,3,0,1,2,1,1,1,3,4,1,1,1,1,0,0,3,5,9,10,1,4,0,1,2,0,3,"Male","Germany",2,3,0,2020-04-09 06:11:26
220,"Russian",1,0,0,0,0,0,1,2,1,1,-1,-1,-1,-1,0,1,-1,0,4,2,4,4,1,3,1,3,2,3,2,"both","both","both","both",,"both","helpful","both",,,"both","both","both",,,"both","both","both","both","both",,,5,1,5,5,4,4,4,3,4,5,3,0,1,1,1,1,1,2,3,2,0,1,0,1,0,2,8,9,9,1,15,0,1,2,0,3,"Male","Russia",2,2,0,2020-04-09 06:11:52
221,"Russian",0,0,0,0,0,0,1,2,1,0,-1,-1,0,1,0,1,0,,2,3,2,3,-99,2,-1,1,-2,2,-2,"yes","helpful","yes","helpful","helpful","yes","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",,2,2,2,2,2,1,3,2,1,1,2,0,1,3,1,1,1,0,1,3,2,2,2,2,1,0,6,5,4,1,1,0.5,1,2,0,2,"Male","Russia",2,2,0,2020-04-09 06:19:49
222,"Russian",0,0,0,0,0,0,1,2,1,1,1,1,-1,1,0,1,1,1,0,3,0,3,2,3,2,-1,-1,3,2,"yes","yes","yes","helpful","helpful","yes",,"yes",,,"yes","both",,,,"yes","yes","yes","yes","yes","helpful",,2,2,4,2,4,2,2,2,3,2,0,0,3,3,1,3,3,-3,1,3,3,3,1,3,1,-2,7,4,4,1,2,0,1,1,0,4,"Male","Russia",0,2,0,2020-04-09 06:22:56
223,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,3,1,3,3,2,3,3,3,2,3,2,"both","helpful",,"yes","both",,,"both","helpful",,,,,,,"both","both","both","both","both","helpful",,4,2,4,4,4,4,4,4,4,3,3,0,1,2,1,2,1,2,3,2,0,2,1,1,0,2,5,7,8,1,1,0,1,2,0,2,"Male","Russia",2,2,0,2020-04-09 06:33:42
224,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,0,,4,0,4,3,0,3,3,3,3,3,2,"helpful","yes","helpful",,"both",,"yes","both","both","helpful","helpful","both","helpful",,,"both",,,"both","both","both",,4,4,4,4,5,5,4,3,5,4,3,0,1,1,0,0,2,0,3,0,1,1,0,1,0,2,8,9,9,0,5,0,1,2,0,3,"Male","Russia",3,5,0,2020-04-09 06:37:36
225,"Russian",1,0,0,0,0,0,1,1,-1,-1,-1,0,-1,-1,1,1,-1,0,1,3,4,4,2,3,1,2,-1,2,3,"helpful","yes","yes","helpful","yes","yes","helpful","yes","helpful","helpful","yes","both","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",3,3,3,3,3,4,4,4,4,4,3,0,1,2,1,1,1,3,4,1,1,1,1,0,0,3,5,9,10,1,4,0,1,2,0,3,"Male","Germany",2,3,0,2020-04-09 06:40:47
226,"Russian",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,0,-1,0,-1,1,2,3,-99,1,-99,3,2,3,2,3,-2,,,"yes",,,"yes",,"yes",,,,,"yes",,,"yes","yes","yes",,"yes","yes",,1,1,1,1,1,0,0,1,1,1,2,1,2,3,2,4,1,0,1,4,3,2,2,2,1,0,5,3,3,1,20,0,1,1,0,6,"Male","Russia",3,2,0,2020-04-09 06:49:07
227,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,-1,0,0,1,1,-1,0,2,4,4,2,4,-1,2,1,-2,1,-2,,,,,,"yes",,,,,"yes",,"yes","helpful",,,,"yes","yes","yes",,,4,2,4,5,4,0,1,1,1,2,2,0,0,1,1,1,0,1,0,3,3,3,3,3,3,-2,7,9,4,0,2,0,1,2,0,2,"Female","Russia",3,2,0,2020-04-09 06:50:32
228,"Russian",0,0,0,0,0,0,1,1,1,0,-1,-1,-1,-1,1,1,-1,0,3,1,4,3,2,2,1,3,3,3,1,"yes",,"yes",,,"yes",,"yes","helpful","yes","yes","helpful","yes","helpful",,"yes","yes","yes","yes","yes","helpful",,3,4,3,4,4,4,1,2,1,4,3,1,1,1,1,0,1,2,2,3,3,3,3,3,1,0,6,8,5,1,4,1,1,1,0,4,"Male","Belarus",2,5,0,2020-04-09 06:54:24
229,"Russian",0,0,0,0,0,1,0,2,1,-1,-1,-1,-1,-1,1,1,-1,0,1,2,2,4,0,3,-1,-1,-3,2,1,"yes","yes","yes","both","yes","yes",,"both",,,,,"helpful","helpful",,"yes","yes","yes","both","yes","yes",,4,3,4,4,4,4,4,4,4,3,3,0,0,1,0,0,0,2,3,0,0,0,0,0,0,2,8,9,10,0,8,0,1,2,0,4,"Female","Poland",2,5,0,2020-04-09 06:58:30
230,"Russian",0,0,0,0,0,0,1,1,0,-1,0,-1,-1,1,1,1,1,,0,4,1,-99,1,2,2,3,-1,3,1,,"helpful","both","both","both","both",,"both","helpful",,,"helpful","both","helpful",,"both","both","both","both","both","both",,4,3,4,2,3,3,2,2,3,3,2,0,0,1,1,1,1,1,0,2,2,2,1,2,2,0,8,9,5,1,5,2,1,1,0,3,"Female","Belarus",2,3,0,2020-04-09 06:58:36
