"Timestamp","ID","Language","AtLeastOneOpenResponse","COVIDStatus5","COVIDStatus4","COVIDStatus3","COVIDStatus2","COVIDStatus1","COVIDStatus0","Isolation","DP2","DP1","DP5","DP4","DP3","Erg2","Erg6","Erg4","Erg5","Erg3","Erg1","WHO5B3","WHO5B4","WHO5B5","WHO5B2","WHO5B1","WHO5S2","WHO5S3","WHO5S5","WHO5S1","WHO5S4","HPQB1","HPQB7","HPQB3","HPQB6","HPQB5","HPQB4","HPQB2","HPQB8","HPQS1","HPQS4","HPQS6","HPQS3","HPQS5","HPQS2","HPQS7","HPQS8","PerformanceOthers","PerB1item","PerS1item","RolesIncludeDeveloper","YearsOfExperience","YearsOfWorkFromHomeExperience","Fulltime","Age","Gender","Country","Education","OrganizationSize","Disabilities","OS1_y","OS1_h","OS2_y","OS2_h","OS3_y","OS3_h","OS4_y","OS4_h","OS5_y","OS5_h","OS6_y","OS6_h","OS7_y","OS7_h","OS8_y","OS8_h","OS9_y","OS9_h","OS10_y","OS10_h","OS11_y","OS11_h","OS12_y","OS12_h","OS13_y","OS13_h","OS14_y","OS14_h","OS15_y","OS15_h","OS16_y","OS16_h","OS17_y","OS17_h","OS18_y","OS18_h","OS19_y","OS19_h","OS20_y","OS20_h","OS21_y","OS21_h","OS22_y","OS22_h","COVIDStatus","AdultCohabitants","ChildCohabitants","FearResilience"
"2020-04-06 20:21:37 UTC",212,"Portuguese",0,0,0,0,0,1,0,3,NA,2,3,4,1,4,4,5,5,5,3,5,5,5,4,5,5,4,5,5,6,NA,1,2,3,3,3,NA,4,NA,4,4,3,4,NA,1,4,8,7,6,1,13,0,1,4,"Male","Brazil",4,3,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,NA,NA,1,1,0,1,NA,NA,NA,NA,0,1,0,1,NA,NA,1,1,0,1,1,1,0,1,1,1,2,3,0,-1.6
"2020-04-06 20:32:38 UTC",213,"Portuguese",0,0,0,0,0,1,0,3,3,5,5,5,5,5,4,6,3,3,5,5,3,5,4,5,2,2,2,3,5,3,1,1,3,2,4,3,4,2,5,3,1,3,3,3,4,7,8,5,1,1,0,1,3,"Male","Brazil",3,2,1,1,0,0,1,NA,NA,0,1,0,1,1,0,1,0,0,1,1,0,NA,NA,1,0,1,0,NA,NA,0,1,NA,NA,1,0,0,1,0,1,1,0,0,1,1,0,0,0,2,3,0,1.6
"2020-04-06 20:33:24 UTC",214,"Portuguese",1,0,0,0,0,0,1,3,4,4,5,5,1,2,2,5,1,6,1,5,5,5,2,5,3,4,6,4,3,3,3,2,4,4,4,4,4,3,4,4,3,4,3,3,4,8,8,6,1,1,0,1,5,"Female","Brazil",4,3,1,1,0,NA,NA,1,0,NA,NA,1,0,1,0,NA,NA,NA,NA,1,0,NA,NA,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,NA,NA,NA,NA,0,1,1,4,1,-1.4
"2020-04-06 21:11:17 UTC",215,"Portuguese",1,0,0,0,0,1,0,4,2,5,5,5,3,5,4,5,4,5,3,6,4,5,5,5,4,2,3,4,5,3,1,1,2,3,3,2,4,3,3,2,1,3,2,2,4,8,8,6,1,2,0,0,4,"Male","Brazil",3,3,1,1,1,0,1,NA,NA,0,1,0,1,0,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,0,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,2,0,0,-1.9
"2020-04-06 21:22:38 UTC",216,"Portuguese",1,0,0,0,0,0,1,4,1,5,5,3,1,6,5,3,6,4,6,5,3,5,3,5,5,2,4,4,2,5,3,4,1,3,4,1,6,4,2,1,1,3,1,1,5,6,9,8,1,5,0,1,2,"Male","Brazil",3,2,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,0,1,NA,NA,1,1,0,1,NA,NA,NA,NA,1,1,0,1,1,1,1,1,0,NA
"2020-04-06 21:30:32 UTC",217,"Portuguese",1,0,0,0,0,0,1,3,2,4,3,5,4,3,5,6,5,4,3,6,5,4,5,5,4,4,4,4,5,2,3,2,3,3,3,3,4,3,2,3,2,3,3,3,4,7,7,5,1,8,2,1,5,"Male","Brazil",5,3,2,1,0,0,1,NA,NA,0,1,1,0,1,0,1,0,0,1,1,0,NA,NA,1,0,NA,NA,NA,NA,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,-1.5
"2020-04-06 22:03:57 UTC",218,"Portuguese",0,0,0,0,0,1,0,3,3,3,5,4,4,6,5,6,4,5,4,5,3,4,2,5,3,2,2,2,4,4,3,2,2,4,2,2,6,4,3,3,2,3,2,3,6,9,9,9,1,7,2,1,4,"Male","Brazil",3,5,1,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,0,2,1,0,NA
"2020-04-06 23:45:21 UTC",219,"Portuguese",1,0,0,0,0,0,1,3,1,3,5,1,2,5,3,5,3,5,5,3,3,4,5,5,5,4,5,4,3,3,4,2,2,4,3,2,4,2,3,2,2,4,2,5,4,7,8,8,1,8,2,1,3,"Male","Brazil",3,5,2,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,0,0,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1.1
"2020-04-07 00:08:48 UTC",220,"Portuguese",1,0,0,0,0,0,1,3,5,5,5,5,4,6,5,6,5,5,5,5,4,5,5,5,4,5,5,4,5,4,2,2,2,2,2,2,6,4,2,2,2,2,2,2,6,6,8,9,1,11,8,1,4,"Male","Brazil",3,5,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,NA,NA,1,0,NA,NA,1,0,1,0,1,0,0,1,0,1,0,1,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,-2.8
"2020-04-07 00:40:39 UTC",221,"Portuguese",1,0,0,0,0,1,0,4,3,5,2,5,2,5,3,6,3,6,4,5,4,4,4,5,2,2,2,2,2,2,1,2,2,3,2,2,4,1,3,3,3,4,4,4,3,8,9,6,1,9,0,1,3,"Female","Brazil",3,3,1,1,0,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,1,0,1,0,NA,NA,1,0,1,0,NA,NA,NA,NA,1,0,1,0,NA,NA,1,0,1,0,1,0,0,1,0,0,2,0,0,0.5
"2020-04-07 00:57:25 UTC",222,"Portuguese",0,0,0,0,0,1,0,3,1,5,5,5,1,3,2,4,2,4,2,4,4,4,4,4,3,1,3,3,1,3,3,4,2,4,2,3,5,3,2,2,2,2,3,2,5,4,9,6,1,14,0,1,5,"Male","United States",4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,2,1,2,-2.5
"2020-04-07 01:15:08 UTC",223,"Portuguese",1,0,0,0,0,1,0,3,1,5,5,5,3,4,4,4,5,5,3,3,3,5,4,4,3,3,4,4,5,2,3,2,2,3,2,1,4,1,3,3,3,3,2,3,4,9,7,5,0,2,1,1,3,"Male","Brazil",3,5,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,NA,NA,0,1,1,0,NA,NA,0,1,0,1,1,0,1,0,1,0,0,1,NA,NA,NA,NA,0,0,2,1,0,0.2
"2020-04-07 01:43:37 UTC",224,"Portuguese",1,0,0,0,0,1,0,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,2,1,1,6,4,4,2,2,1,2,2,6,9,9,9,1,10,1,1,5,"Male","Brazil",3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,1,0,1,0,NA,NA,1,0,1,0,1,0,NA,NA,NA,NA,1,0,1,0,1,0,1,0,1,0,1,0,0,0,2,0,1,NA
"2020-04-07 01:51:20 UTC",225,"Portuguese",1,0,0,0,0,1,0,2,1,5,5,4,2,4,3,4,3,5,3,5,2,6,5,5,6,6,4,6,5,3,4,4,3,3,3,3,5,4,4,3,4,4,4,4,6,6,9,7,1,15,2,1,6,"Male","Brazil",3,3,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,NA,NA,1,0,0,1,NA,NA,NA,NA,0,1,1,0,0,1,1,0,NA,NA,0,1,NA,NA,NA,NA,2,1,1,NA
"2020-04-07 01:57:29 UTC",226,"Portuguese",1,0,0,0,0,0,1,3,NA,5,5,5,1,6,6,4,6,5,5,4,3,4,3,4,4,4,4,4,4,2,1,2,2,3,2,2,6,2,2,4,3,2,4,2,2,6,7,4,1,10,0,1,4,"Male","Brazil",4,6,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,NA,NA,1,1,1,1,1,1,1,1,0,1,1,1,0,-3.4
"2020-04-07 02:07:49 UTC",227,"Portuguese",1,0,0,0,0,0,1,4,1,4,5,5,1,2,2,3,1,3,1,5,4,5,3,4,3,2,4,2,2,4,1,2,2,2,1,1,7,4,2,3,3,3,2,2,7,8,9,7,0,19,0,1,7,"Male","Brazil",5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA
"2020-04-07 02:49:22 UTC",228,"Portuguese",1,0,0,0,0,1,0,4,5,5,5,5,3,5,6,6,6,6,3,2,3,5,3,4,3,2,4,4,4,4,2,3,4,4,4,2,6,4,3,3,3,4,3,2,5,6,7,6,1,10,0,1,3,"Male","Brazil",5,3,1,1,0,1,0,1,0,NA,NA,1,0,1,0,NA,NA,0,1,NA,NA,NA,NA,0,1,NA,NA,0,1,NA,NA,0,1,NA,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,0,0,2,2,0,-0.3
"2020-04-07 04:28:26 UTC",229,"Portuguese",1,0,0,0,0,1,0,3,3,5,5,5,5,5,4,6,4,4,4,5,3,6,4,5,6,4,4,4,6,4,2,3,3,2,3,2,6,3,4,4,4,4,4,5,2,8,9,4,1,2,0,0,2,"Male","Brazil",3,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,1,0,1,0,0,2,3,0,1.1
"2020-04-07 07:58:18 UTC",230,"Portuguese",0,0,0,0,0,1,0,3,3,5,3,4,3,2,4,3,5,5,2,6,5,5,5,4,4,5,4,4,5,3,4,4,3,3,3,3,6,4,3,3,3,3,2,3,4,8,8,6,1,15,0,1,5,"Male","Portugal",4,5,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,2,2,2,-0.1
"2020-04-07 08:53:01 UTC",231,"Portuguese",0,0,0,0,1,0,0,3,2,3,5,5,3,5,3,3,2,5,3,4,3,5,4,4,4,4,4,4,4,3,2,3,3,3,3,3,4,3,3,3,3,3,4,3,4,7,7,5,0,10,8,1,4,"Male","Netherlands",5,4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,1,0,NA,NA,1,0,1,0,1,0,NA,NA,NA,NA,1,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,-0.1
"2020-04-07 09:52:06 UTC",232,"Portuguese",1,0,0,0,0,0,1,4,4,3,4,4,4,5,4,6,3,6,5,5,4,4,4,4,5,5,5,5,5,3,2,2,3,2,2,3,5,2,2,2,3,3,2,2,5,7,8,8,1,10,0,1,5,"Male","Brazil",4,2,1,1,0,NA,NA,0,1,0,1,0,1,0,1,0,1,0,1,1,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,-2.2
"2020-04-07 12:05:54 UTC",233,"Portuguese",0,0,0,0,0,0,1,3,4,5,1,5,2,4,2,3,2,NA,4,4,4,5,4,5,3,5,5,5,5,3,2,4,2,4,2,2,6,3,4,2,2,2,2,2,5,6,8,8,1,2,0,1,3,"Male","Brazil",4,NA,1,1,0,0,1,NA,NA,0,1,1,0,1,0,1,0,0,1,1,0,NA,NA,1,0,1,0,NA,NA,0,1,0,1,0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,0,0,1,2,0,1.8
"2020-04-07 12:27:18 UTC",234,"Portuguese",1,0,0,0,0,0,1,3,3,4,5,4,3,5,5,6,6,3,5,2,2,3,5,4,5,2,3,4,2,2,1,2,2,3,4,4,4,2,3,2,2,3,4,1,4,6,7,6,1,2,0,0,2,"Male","Brazil",1,3,3,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,2,0,-1.9
"2020-04-07 12:40:55 UTC",235,"Portuguese",1,0,0,0,0,1,0,3,NA,4,5,5,1,4,1,5,2,4,1,2,3,5,3,4,2,2,2,3,4,3,3,3,3,4,4,3,3,1,5,5,4,5,5,5,1,8,3,1,1,2,0,0,2,"Male","Brazil",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,1,0,1,2,3,0,1.7
"2020-04-07 12:42:39 UTC",236,"Portuguese",0,0,0,0,0,0,1,3,4,4,5,4,3,4,3,4,4,4,3,5,2,4,4,4,4,4,2,4,5,2,1,3,3,3,3,4,3,2,3,4,3,4,4,3,3,7,6,5,0,20,1,1,8,"Male","Brazil",5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,3,0,0.1
"2020-04-07 12:46:29 UTC",237,"Portuguese",1,0,0,0,0,0,1,3,1,2,3,5,1,4,4,5,3,2,5,5,4,6,6,5,6,6,6,6,6,4,3,1,1,2,2,2,5,4,1,1,1,1,1,2,5,8,9,10,1,15,0,1,5,"Male","Brazil",3,4,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,2.2
"2020-04-07 12:48:22 UTC",238,"Portuguese",1,0,0,0,0,1,0,4,3,2,5,5,2,4,5,5,5,6,4,3,4,3,4,4,4,3,2,3,4,3,1,2,2,2,2,4,4,2,3,3,3,4,4,1,4,7,7,6,1,15,0,0,3,"Male","Brazil",2,3,1,1,0,0,1,0,1,NA,NA,1,0,NA,NA,0,1,1,0,1,0,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,0,2,3,0,0
"2020-04-07 12:52:39 UTC",239,"Portuguese",1,0,0,0,0,0,1,3,1,5,5,5,3,4,3,6,5,3,4,4,5,4,5,4,5,4,4,4,6,3,1,1,2,3,3,3,4,3,1,2,1,3,2,1,4,7,7,6,1,5,0,1,3,"Male","Brazil",2,3,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,NA,NA,NA,NA,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,-3.6
"2020-04-07 12:56:59 UTC",240,"Portuguese",0,0,0,1,0,0,0,3,2,3,3,3,NA,6,6,6,6,6,6,3,5,3,3,2,2,2,3,3,2,3,3,3,3,3,3,2,4,3,3,3,3,3,3,2,4,7,7,7,1,3,3,1,3,"Male","Brazil",3,6,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0,1,NA,NA,0,1,0,1,NA,NA,0,1,4,2,0,0.3
"2020-04-07 13:12:06 UTC",241,"Portuguese",1,0,0,0,0,0,1,3,1,5,3,3,1,6,4,4,4,4,4,6,2,6,1,4,1,3,6,3,1,3,1,2,1,2,1,1,5,3,3,1,2,3,2,4,6,9,9,9,1,5,0,0,3,"Male","Brazil",4,3,2,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA,0,1,0,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,0,1,1,1,1,0,0,1.4
"2020-04-07 13:35:20 UTC",242,"Portuguese",0,0,0,0,0,0,1,3,4,5,3,5,4,6,2,6,4,6,1,5,5,6,5,6,5,5,6,5,4,3,3,4,4,3,4,2,5,4,4,3,4,4,2,4,5,6,7,6,1,13,1,1,3,"Male","Brazil",3,3,1,1,0,1,0,1,0,NA,NA,1,0,1,0,1,0,1,0,1,0,NA,NA,1,0,1,0,0,1,NA,NA,NA,NA,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,3,0,NA
"2020-04-07 14:07:27 UTC",243,"Portuguese",1,0,0,0,0,1,0,3,NA,1,1,3,4,5,3,1,6,5,4,5,5,3,4,5,4,3,4,6,3,3,1,2,2,4,2,2,4,4,2,2,2,5,2,1,5,10,7,9,1,17,2,0,6,"Male","Brazil",3,3,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,2,1,1,-2.6
"2020-04-07 14:16:48 UTC",244,"Portuguese",1,0,0,0,0,0,1,3,3,4,3,5,2,5,3,6,3,6,4,6,5,4,6,5,4,6,4,5,5,3,2,3,2,4,4,3,4,2,2,2,2,3,3,2,4,9,8,8,0,20,0,1,7,"Female","Brazil",3,3,1,1,0,NA,NA,1,0,NA,NA,1,0,1,0,NA,NA,1,0,1,0,NA,NA,1,0,1,1,NA,NA,NA,NA,0,1,NA,NA,1,1,1,0,0,1,0,1,NA,NA,0,0,1,1,1,1.6
"2020-04-07 14:50:24 UTC",245,"Portuguese",1,0,0,0,0,1,0,3,NA,4,5,5,1,6,4,6,5,6,5,4,2,4,4,5,4,4,5,5,4,3,1,3,2,3,3,2,6,3,3,2,3,3,2,1,5,9,9,9,1,101,0,1,4,"Male","Brazil",3,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,0,NA
"2020-04-07 15:37:25 UTC",246,"Portuguese",0,0,0,0,0,0,1,4,4,4,4,5,1,3,5,4,6,4,2,3,4,2,6,6,6,2,4,6,4,3,1,1,2,2,3,3,5,2,3,2,2,3,2,1,4,8,8,8,1,7,3,1,3,"Male","Brazil",1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,0,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,3,0,NA
"2020-04-07 17:05:32 UTC",247,"Portuguese",1,0,0,0,0,0,1,4,3,3,5,4,5,5,3,6,5,6,4,5,5,5,5,5,5,5,4,5,5,3,3,3,2,4,3,2,5,3,3,2,3,3,2,3,4,8,8,7,1,18,0,1,5,"Male","Brazil",3,4,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,2,-1.1
"2020-04-07 17:06:20 UTC",248,"Portuguese",0,0,0,0,0,0,1,3,2,4,4,5,1,4,3,6,3,5,4,6,4,6,5,5,5,2,4,3,3,3,2,1,3,3,3,2,4,3,3,4,2,3,3,1,4,7,7,6,1,1,0,1,2,"Male","Brazil",3,3,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,1,1,1,NA,NA,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,1,2,0,NA
"2020-04-07 17:43:09 UTC",249,"Portuguese",0,0,0,0,0,1,0,3,4,5,5,5,2,4,2,6,1,6,1,5,5,3,5,6,3,5,5,5,5,2,2,3,3,4,4,3,4,3,2,2,2,2,3,2,4,9,7,8,1,5,6,0,2,"Male","Brazil",2,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,2,4,0,-1
"2020-04-07 18:23:14 UTC",250,"Portuguese",1,0,0,0,0,1,0,3,3,4,4,4,3,5,2,5,1,6,4,3,2,3,2,2,5,4,4,4,5,3,2,3,3,3,3,2,4,4,4,2,3,3,2,2,6,7,8,7,0,10,3,1,4,"Female","Brazil",3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,0,1,0,1,2,0,0,1.6
"2020-04-07 19:03:19 UTC",251,"Portuguese",1,0,0,0,0,0,1,3,1,5,3,4,2,4,4,3,6,4,6,3,3,4,4,5,5,3,4,5,4,4,1,2,3,3,4,2,5,3,3,2,3,4,2,3,5,5,7,6,1,8,0,1,4,"Male","Brazil",3,3,1,1,0,NA,NA,1,0,0,1,1,0,1,0,1,0,1,0,1,0,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,1,0,NA,NA,0,0,1,0,0,-1.9
"2020-04-07 19:04:45 UTC",252,"Portuguese",0,0,0,0,0,0,1,3,2,5,1,5,1,4,3,4,1,5,3,2,3,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,7,3,3,2,4,3,3,3,4,7,10,5,1,6,4,1,3,"Male","Brazil",3,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,1,0,NA,NA,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,1,NA,NA,1,1,0,NA
"2020-04-07 19:51:34 UTC",253,"Portuguese",0,0,0,0,0,0,1,3,3,5,5,3,3,6,5,5,4,5,4,5,6,5,5,5,5,5,5,5,5,3,3,2,3,2,3,3,4,4,3,3,3,2,3,3,4,6,6,6,0,5,NA,1,4,"Male","Brazil",4,3,2,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,NA,NA,NA
"2020-04-07 22:43:31 UTC",254,"Portuguese",1,0,0,0,0,1,0,3,3,4,5,4,4,5,6,5,6,5,4,3,2,3,2,3,4,4,3,3,3,3,1,2,2,2,2,2,5,3,2,2,2,2,2,1,5,9,9,9,1,3,2,1,2,"Male","Brazil",3,3,1,1,1,0,1,0,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,1,0,1,0,1,1,1,0,0,1,NA,NA,0,1,1,1,0,1,0,1,0,1,1,1,2,1,0,-1.9
"2020-04-07 22:52:35 UTC",255,"Portuguese",0,0,0,0,0,0,1,3,2,3,5,5,2,6,5,6,5,5,6,4,4,5,4,4,5,5,6,5,6,4,2,3,2,3,2,2,6,4,2,2,2,2,2,2,6,6,8,8,1,6,0,1,3,"Male","Brazil",3,4,1,1,0,0,1,NA,NA,NA,NA,1,0,1,0,1,0,1,0,1,0,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,1,0,NA,NA,0,0,1,0,0,-3.5
"2020-04-08 00:26:26 UTC",256,"Portuguese",1,0,0,0,0,1,0,3,2,4,4,4,5,5,3,3,3,4,4,3,3,3,4,4,3,3,3,3,3,4,1,3,2,3,3,2,5,3,2,3,3,3,3,2,5,6,8,6,1,4,0,1,3,"Male","Brazil",3,3,1,0,1,1,1,0,1,NA,NA,0,1,1,1,0,1,0,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,2,2,0,0
"2020-04-08 03:11:41 UTC",257,"Portuguese",1,0,0,0,0,1,0,3,1,5,5,1,1,4,2,3,6,4,2,1,1,2,2,2,2,2,2,2,2,3,1,2,3,4,4,2,6,3,2,3,3,4,2,4,4,6,6,6,1,3,3,1,3,"Male","Brazil",3,6,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,NA,NA,1,1,NA,NA,NA,NA,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,NA
"2020-04-08 08:47:47 UTC",258,"Portuguese",0,0,0,0,0,0,1,3,4,5,5,5,2,4,6,6,6,6,4,4,4,5,5,5,4,4,4,4,4,3,3,3,2,3,3,3,4,2,3,2,4,4,3,3,4,7,7,6,1,3,2,1,4,"Male","Germany",3,4,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,NA,0,1,0,1,0,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,0,NA
"2020-04-08 10:53:49 UTC",259,"Portuguese",1,0,0,0,0,1,0,4,3,1,5,5,1,3,1,6,1,4,2,4,3,4,5,4,3,3,3,3,1,3,1,1,2,3,1,1,5,2,2,3,4,3,4,5,3,8,8,5,1,13,0,0,6,"Female","Brazil",4,3,1,1,0,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0,1,0,1,1,0,NA,NA,1,0,1,0,NA,NA,NA,NA,0,1,0,1,0,1,1,0,NA,NA,1,0,NA,NA,0,0,2,1,2,-2.8
"2020-04-08 12:10:50 UTC",260,"Portuguese",0,0,0,0,0,0,1,3,3,3,4,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,2,2,1,2,2,1,6,4,2,2,2,2,2,2,6,7,9,9,1,28,1,1,7,"Male","Brazil",4,2,1,1,0,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,NA,NA,1,0,0,1,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,0,1,1,0,0,0,1,1,2,-2.1
"2020-04-08 12:24:02 UTC",261,"Portuguese",0,0,0,0,0,0,1,4,2,3,1,5,1,3,5,5,5,5,5,3,2,4,2,3,5,3,4,4,5,3,2,1,3,3,2,2,4,3,2,3,NA,3,2,3,4,7,5,5,0,NA,NA,0,3,"Male","Brazil",3,3,1,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,NA,NA,0,0,1,1,0,NA
"2020-04-08 12:59:56 UTC",262,"Portuguese",0,0,0,0,0,0,1,3,3,5,5,5,3,5,4,4,4,3,4,5,5,4,5,5,3,4,4,3,2,2,1,3,3,3,1,3,6,3,3,3,3,4,3,1,6,8,5,3,1,8,1,1,3,"Male","Brazil",3,4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1.6
